	MGI_ID	ENTREZ_ID
3897	MGI:105060	110197
3898	MGI:96067	15194
3899	MGI:1920932	230379
3900	MGI:94890	13361
3901	MGI:107450	13382
3902	MGI:1928679	64705
3903	MGI:2139667	99586
3904	MGI:1916469	69219
3905	MGI:2451097	338403
3906	MGI:2685270	242377
3907	MGI:97541	109616
3908	MGI:1919104	71854
3909	MGI:1913304	66054
3910	MGI:2442042	319446
3911	MGI:1890457	57738
3912	MGI:1861376	56643
3913	MGI:1933213	83768
3914	MGI:2142810	227399
3915	MGI:1930957	58242
3916	MGI:2147931	102954
3917	MGI:1858732	50868
3918	MGI:98931	22350
3919	MGI:101920	11772
3920	MGI:1298405	11773
3921	MGI:98180	20133
3922	MGI:104842	12812
3923	MGI:94871	13177
3924	MGI:1346064	23986
3925	MGI:1916373	69123
3926	MGI:1330239	13480
3927	MGI:1914093	57170
3928	MGI:102563	13190
3929	MGI:94925	13490
3930	MGI:94926	13491
3931	MGI:94927	13492
3932	MGI:1349482	26941
3933	MGI:2686159	383619
3934	MGI:1890508	230709
3935	MGI:95893	14958
3936	MGI:96429	15951
3937	MGI:1888530	107970
3938	MGI:101847	226695
3939	MGI:98663	21685
3940	MGI:96676	16588
3941	MGI:95606	14375
3942	MGI:1914320	67070
3943	MGI:2442858	230073
3944	MGI:1889575	56417
3945	MGI:2140770	100535
3946	MGI:1860494	56200
3947	MGI:1927449	58203
3948	MGI:1353449	19106
3949	MGI:2180849	231655
3950	MGI:1349417	26919
3951	MGI:2144727	104721
3952	MGI:1931560	80861
3953	MGI:2443155	320007
3954	MGI:97429	23960
3955	MGI:2180856	231699
3956	MGI:2180853	246729
3957	MGI:2149633	114643
3958	MGI:104626	20744
3959	MGI:1914051	66801
3960	MGI:1195972	21750
3961	MGI:1922915	75665
3962	MGI:2687329	384619
3963	MGI:1343154	22428
3964	MGI:1921437	74187
3965	MGI:1197519	12125
3966	MGI:1922813	75563
3967	MGI:2684862	216781
3968	MGI:1861457	56455
3969	MGI:107741	52118
3970	MGI:107743	13426
3971	MGI:103147	13424
3972	MGI:2447586	243853
3973	MGI:101864	13138
3974	MGI:2443769	228366
3975	MGI:102676	17250
3976	MGI:2444688	338371
3977	MGI:1913283	56629
3978	MGI:1314633	13421
3979	MGI:2385110	226548
3980	MGI:1913590	66340
3981	MGI:1096335	11491
3982	MGI:99549	16904
3983	MGI:3615275	626834
3984	MGI:2685556	279028
3985	MGI:97899	19702
3986	MGI:97898	19701
3987	MGI:109365	16541
3988	MGI:1916320	101401
3989	MGI:1277152	381038
3990	MGI:107247	11500
3991	MGI:1929278	56374
3992	MGI:97479	18491
3993	MGI:2449569	235130
3994	MGI:1346321	23794
3995	MGI:87854	11287
3996	MGI:106198	20861
3997	MGI:106197	20862
3998	MGI:109297	20568
3999	MGI:1261425	14000
4000	MGI:2684866	237890
4001	MGI:2672859	276950
4002	MGI:2446632	239528
4003	MGI:1930134	78943
4004	MGI:99682	110213
4005	MGI:95283	13614
4006	MGI:105923	13617
4007	MGI:102720	13618
4008	MGI:3614654	654362
4009	MGI:1913357	66107
4010	MGI:1915252	68002
4011	MGI:5593461	102637511
4012	MGI:1859287	54427
4013	MGI:98753	21858
4014	MGI:95640	14433
4015	MGI:1915023	67773
4016	MGI:1349415	26754
4017	MGI:108046	16792
4018	MGI:1926097	170952
4019	MGI:1859854	104383
4020	MGI:1931053	57438
4021	MGI:2449088	260299
4022	MGI:1917274	70024
4023	MGI:1931237	80707
4024	MGI:99460	18131
4025	MGI:96245	15526
4026	MGI:97503	18538
4027	MGI:1919012	232670
4028	MGI:1917673	70423
4029	MGI:1196325	52588
4030	MGI:1921507	74257
4031	MGI:2384781	208634
4032	MGI:1928096	56224
4033	MGI:894806	107589
4034	MGI:2146571	106344
4035	MGI:1919401	72151
4036	MGI:1341868	19718
4037	MGI:2441920	214742
4038	MGI:1095410	22145
4039	MGI:1918396	71146
4040	MGI:1919449	72199
4041	MGI:2144755	217473
4042	MGI:96743	16777
4043	MGI:700014	20411
4044	MGI:1345675	228775
4045	MGI:1196334	15587
4046	MGI:103013	12288
4047	MGI:1916813	69563
4048	MGI:1889549	56338
4049	MGI:1353627	30924
4050	MGI:98289	20394
4051	MGI:1888999	57875
4052	MGI:2444228	219158
4053	MGI:2443895	320365
4054	MGI:1919025	71775
4055	MGI:2685541	230796
4056	MGI:97298	18000
4057	MGI:2442842	210376
4058	MGI:99612	13837
4059	MGI:107381	13835
4060	MGI:102708	13641
4061	MGI:102707	13637
4062	MGI:106644	13638
4063	MGI:2446180	224650
4064	MGI:2443679	217692
4065	MGI:1915674	108699
4066	MGI:1858414	53972
4067	MGI:103236	13636
4068	MGI:109601	17973
4069	MGI:103201	11826
4070	MGI:95294	13649
4071	MGI:98296	20416
4072	MGI:1919170	71920
4073	MGI:1888518	57257
4074	MGI:102718	22325
4075	MGI:1917544	70294
4076	MGI:1915522	235402
4077	MGI:2385459	56468
4078	MGI:107508	13874
4079	MGI:95290	13645
4080	MGI:96070	15200
4081	MGI:99500	13850
4082	MGI:1914838	67588
4083	MGI:95911	14979
4084	MGI:1933427	83702
4085	MGI:1924104	76854
4086	MGI:2443760	214253
4087	MGI:1915921	68671
4088	MGI:109198	13688
4089	MGI:103267	13685
4090	MGI:1341830	13666
4091	MGI:1353427	27103
4092	MGI:1344417	23956
4093	MGI:2661364	241159
4094	MGI:1355305	50877
4095	MGI:97305	18010
4096	MGI:1196389	18975
4097	MGI:88158	12111
4098	MGI:94872	13179
4099	MGI:1891351	94214
4100	MGI:2443310	320078
4101	MGI:2444741	241327
4102	MGI:88613	16007
4103	MGI:99959	21810
4104	MGI:96601	16399
4105	MGI:94910	13406
4106	MGI:95488	14115
4107	MGI:1917695	70445
4108	MGI:98389	20750
4109	MGI:95317	13717
4110	MGI:1929878	64075
4111	MGI:98940	22370
4112	MGI:98737	21825
4113	MGI:103178	22339
4114	MGI:1926189	100952
4115	MGI:1338859	18438
4116	MGI:1097160	228139
4117	MGI:2665170	231602
4118	MGI:2137026	94045
4119	MGI:1920211	72961
4120	MGI:95809	14800
4121	MGI:95750	14657
4122	MGI:95751	14658
4123	MGI:95747	14654
4124	MGI:1861305	110606
4125	MGI:2443327	338521
4126	MGI:1859730	54673
4127	MGI:1858960	54326
4128	MGI:1933331	83603
4129	MGI:1347098	26457
4130	MGI:1347099	26458
4131	MGI:95485	14104
4132	MGI:1923824	76574
4133	MGI:1914670	67420
4134	MGI:2687035	330450
4135	MGI:1347358	26568
4136	MGI:98181	20135
4137	MGI:2159681	171284
4138	MGI:1918395	71145
4139	MGI:1914962	67712
4140	MGI:2180509	246696
4141	MGI:1315204	53945
4142	MGI:99559	17150
4143	MGI:1101771	16591
4144	MGI:2150920	116701
4145	MGI:1194891	14733
4146	MGI:1096350	14181
4147	MGI:1919764	72514
4148	MGI:95523	14183
4149	MGI:3026647	396184
4150	MGI:95524	14184
4151	MGI:1915146	67896
4152	MGI:96438	16009
4153	MGI:96440	16011
4154	MGI:1337004	16950
4155	MGI:96603	16401
4156	MGI:3606211	269855
4157	MGI:1920371	73121
4158	MGI:1352494	29818
4159	MGI:2145261	218214
4160	MGI:103182	20509
4161	MGI:95583	14309
4162	MGI:1342005	108156
4163	MGI:1920030	72780
4164	MGI:98957	22417
4165	MGI:1923484	99470
4166	MGI:98961	22421
4167	MGI:98958	22418
4168	MGI:1928369	56485
4169	MGI:87995	230163
4170	MGI:2442752	319801
4171	MGI:107815	18640
4172	MGI:87994	11674
4173	MGI:1916071	234730
4174	MGI:2135738	80908
4175	MGI:1916863	80294
4176	MGI:95530	14194
4177	MGI:95482	14085
4178	MGI:95730	14635
4179	MGI:2685834	381334
4180	MGI:1859834	51811
4181	MGI:1928893	56546
4182	MGI:109374	14344
4183	MGI:109375	14343
4184	MGI:107536	16855
4185	MGI:95636	14420
4186	MGI:1858277	53897
4187	MGI:95627	232333
4188	MGI:1194488	22348
4189	MGI:2387643	232987
4190	MGI:1916017	68767
4191	MGI:1921531	74281
4192	MGI:2670976	235180
4193	MGI:2685946	381979
4194	MGI:96912	17136
4195	MGI:95718	14615
4196	MGI:2384150	353155
4197	MGI:95716	14613
4198	MGI:2153060	118454
4199	MGI:1339969	14610
4200	MGI:95720	14619
4201	MGI:95722	14621
4202	MGI:2145890	105722
4203	MGI:1341724	14593
4204	MGI:3607786	404194
4205	MGI:2449143	227671
4206	MGI:99572	14527
4207	MGI:1097667	14376
4208	MGI:96103	15275
4209	MGI:1270854	103988
4210	MGI:108024	19733
4211	MGI:1858963	54342
4212	MGI:2152844	117591
4213	MGI:95758	20528
4214	MGI:107678	20537
4215	MGI:95607	14377
4216	MGI:1915651	68401
4217	MGI:105979	14381
4218	MGI:95797	14751
4219	MGI:2654325	230101
4220	MGI:95665	14466
4221	MGI:1924291	77041
4222	MGI:1342270	16795
4223	MGI:2137698	94284
4224	MGI:1888908	56454
4225	MGI:99917	20512
4226	MGI:95753	14661
4227	MGI:3702158	433485
4228	MGI:1914518	67268
4229	MGI:99694	19417
4230	MGI:97615	18803
4231	MGI:104990	14629
4232	MGI:104995	14630
4233	MGI:95752	14660
4234	MGI:1923513	76263
4235	MGI:104767	625249
4236	MGI:105102	14778
4237	MGI:106609	14776
4238	MGI:104887	14775
4239	MGI:95852	14854
4240	MGI:95861	14863
4241	MGI:1309466	14866
4242	MGI:95856	14859
4243	MGI:1913850	56615
4244	MGI:2143526	103140
4245	MGI:107379	14871
4246	MGI:95864	14869
4247	MGI:95862	14865
4248	MGI:1336997	14768
4249	MGI:95804	14782
4250	MGI:95653	14447
4251	MGI:106594	14933
4252	MGI:109162	14732
4253	MGI:3603816	231510
4254	MGI:2142716	102247
4255	MGI:95680	110863
4256	MGI:95679	14555
4257	MGI:1343460	14712
4258	MGI:2445171	320981
4259	MGI:104898	74182
4260	MGI:2686926	233552
4261	MGI:1891827	56209
4262	MGI:3647683	435528
4263	MGI:1202304	14711
4264	MGI:1355323	50934
4265	MGI:95760	14664
4266	MGI:2449057	353172
4267	MGI:101805	14936
4268	MGI:1923737	76487
4269	MGI:1924809	77559
4270	MGI:97830	19309
4271	MGI:97829	110095
4272	MGI:1861232	56619
4273	MGI:96243	15512
4274	MGI:2146149	268780
4275	MGI:1918988	71738
4276	MGI:1920152	72902
4277	MGI:1921449	74199
4278	MGI:98297	20423
4279	MGI:99914	226519
4280	MGI:99892	16772
4281	MGI:106604	14756
4282	MGI:106576	74241
4283	MGI:2681120	269941
4284	MGI:102579	18107
4285	MGI:1918021	70771
4286	MGI:1339754	12982
4287	MGI:1339755	12986
4288	MGI:1339751	12985
4289	MGI:1351345	14823
4290	MGI:1341833	18812
4291	MGI:97618	18811
4292	MGI:108417	18188
4293	MGI:1913533	66283
4294	MGI:104648	14123
4295	MGI:1935159	628438
4296	MGI:104655	11698
4297	MGI:1913458	66208
4298	MGI:95516	14173
4299	MGI:108037	14205
4300	MGI:96683	16542
4301	MGI:95708	14600
4302	MGI:96628	16451
4303	MGI:95707	14599
4304	MGI:1201787	216233
4305	MGI:95710	14602
4306	MGI:95709	14601
4307	MGI:95678	14544
4308	MGI:96217	15452
4309	MGI:1321385	12499
4310	MGI:1334255	19158
4311	MGI:103264	16800
4312	MGI:1347084	26382
4313	MGI:98923	22324
4314	MGI:1860493	54126
4315	MGI:2447812	329260
4316	MGI:106321	105445
4317	MGI:2146320	210293
4318	MGI:1923224	75974
4319	MGI:1918996	71746
4320	MGI:96932	109904
4321	MGI:1923734	76484
4322	MGI:2444024	320435
4323	MGI:1334257	19157
4324	MGI:107483	19732
4325	MGI:97508	18545
4326	MGI:98355	20663
4327	MGI:104580	107746
4328	MGI:98354	20662
4329	MGI:2685385	545156
4330	MGI:2146009	105841
4331	MGI:1914769	329877
4332	MGI:2652860	269608
4333	MGI:3045246	442801
4334	MGI:1921396	76088
4335	MGI:2385126	227377
4336	MGI:2676556	75547
4337	MGI:2659071	76089
4338	MGI:1344338	24001
4339	MGI:2652871	68813
4340	MGI:1918215	234353
4341	MGI:1917352	71972
4342	MGI:1913989	100088
4343	MGI:2441741	223864
4344	MGI:3028579	240168
4345	MGI:106903	14917
4346	MGI:105123	14919
4347	MGI:106025	73707
4348	MGI:97371	18160
4349	MGI:97372	230103
4350	MGI:98384	20737
4351	MGI:1891254	213539
4352	MGI:1928765	56788
4353	MGI:1351471	27078
4354	MGI:1918054	70804
4355	MGI:1929280	56368
4356	MGI:88579	13067
4357	MGI:2684848	192986
4358	MGI:88578	13063
4359	MGI:1333880	15199
4360	MGI:1858305	53328
4361	MGI:97798	19225
4362	MGI:1353448	15467
4363	MGI:1098733	52466
4364	MGI:1346049	23908
4365	MGI:1354958	50785
4366	MGI:1354959	50786
4367	MGI:1354960	50787
4368	MGI:1917620	70370
4369	MGI:1347250	26437
4370	MGI:1891355	56868
4371	MGI:2389180	243499
4372	MGI:3044955	224224
4373	MGI:95537	14219
4374	MGI:1934765	93695
4375	MGI:109249	11504
4376	MGI:1340045	22680
4377	MGI:96942	17229
4378	MGI:2681414	328780
4379	MGI:2183426	192199
4380	MGI:1313268	12667
4381	MGI:99262	19934
4382	MGI:99687	19944
4383	MGI:1858212	53867
4384	MGI:1926142	78892
4385	MGI:1922667	239405
4386	MGI:2685613	330470
4387	MGI:1926321	50706
4388	MGI:2183691	78286
4389	MGI:1915419	68169
4390	MGI:88180	12159
4391	MGI:99913	16782
4392	MGI:1924934	77684
4393	MGI:95691	17700
4394	MGI:96969	17295
4395	MGI:1345140	23801
4396	MGI:1315197	15277
4397	MGI:109482	12286
4398	MGI:102522	12295
4399	MGI:88296	12287
4400	MGI:2149635	114644
4401	MGI:88050	11807
4402	MGI:2146574	106347
4403	MGI:2429635	225192
4404	MGI:96010	15109
4405	MGI:96062	15186
4406	MGI:2385142	228019
4407	MGI:1858746	54169
4408	MGI:2182799	217127
4409	MGI:1346348	24074
4410	MGI:2385262	232811
4411	MGI:3652571	664799
4412	MGI:1197015	13163
4413	MGI:1929069	58230
4414	MGI:1914179	66929
4415	MGI:1353499	22385
4416	MGI:97803	19231
4417	MGI:2152414	233726
4418	MGI:1918944	226432
4419	MGI:1355328	50927
4420	MGI:1921772	74522
4421	MGI:2448375	319177
4422	MGI:1915481	68231
4423	MGI:1922645	75395
4424	MGI:1923718	109113
4425	MGI:1346340	23942
4426	MGI:1919204	71954
4427	MGI:1858415	53975
4428	MGI:1196431	71007
4429	MGI:1333865	19727
4430	MGI:3603821	574428
4431	MGI:1915808	68558
4432	MGI:99655	12142
4433	MGI:2443388	338523
4434	MGI:1919202	71952
4435	MGI:1922855	75605
4436	MGI:2442355	193796
4437	MGI:1338034	18676
4438	MGI:2446210	230674
4439	MGI:1202065	12649
4440	MGI:2142581	234135
4441	MGI:1097695	14055
4442	MGI:1920145	72895
4443	MGI:1918177	235626
4444	MGI:2183158	192195
4445	MGI:2136890	224440
4446	MGI:108048	232187
4447	MGI:2384879	214572
4448	MGI:107846	15469
4449	MGI:2143886	208266
4450	MGI:1914496	67246
4451	MGI:2151045	116748
4452	MGI:1914582	67332
4453	MGI:98342	20638
4454	MGI:108402	20492
4455	MGI:1914526	67276
4456	MGI:894678	20878
4457	MGI:107168	20877
4458	MGI:3045252	239126
4459	MGI:3606476	227358
4460	MGI:106675	11450
4461	MGI:1916888	69638
4462	MGI:98933	22353
4463	MGI:97799	19226
4464	MGI:97742	18976
4465	MGI:1914639	67389
4466	MGI:2384806	210029
4467	MGI:2682211	381489
4468	MGI:102675	12971
4469	MGI:88038	11770
4470	MGI:106590	15116
4471	MGI:109599	15118
4472	MGI:107821	15117
4473	MGI:2443629	80982
4474	MGI:2136348	114332
4475	MGI:88338	12505
4476	MGI:1924292	77042
4477	MGI:1921718	74468
4478	MGI:109335	20690
4479	MGI:1330288	109685
4480	MGI:1914467	67217
4481	MGI:2442939	212933
4483	MGI:95421	13885
4484	MGI:107474	12494
4485	MGI:104669	17158
4486	MGI:2150656	140481
4487	MGI:2677061	269060
4488	MGI:95745	14651
4489	MGI:88157	12097
4490	MGI:1916142	76974
4491	MGI:96159	15357
4492	MGI:101939	15360
4493	MGI:1933825	83964
4494	MGI:2665790	329278
4495	MGI:96540	16160
4496	MGI:2387214	243634
4497	MGI:1914218	66968
4498	MGI:102512	13223
4499	MGI:1891421	67943
4500	MGI:2157947	170779
4501	MGI:1914453	67203
4502	MGI:2685341	209776
4503	MGI:1929865	59027
4504	MGI:1917275	70025
4505	MGI:94873	13180
4506	MGI:1919812	72562
4507	MGI:1933177	83490
4508	MGI:1924366	77116
4509	MGI:2652819	207495
4510	MGI:2444490	329324
4511	MGI:2673872	238266
4512	MGI:2676610	368204
4513	MGI:107376	17690
4514	MGI:96853	17025
4515	MGI:1921416	74166
4516	MGI:1915291	68041
4517	MGI:1931465	66824
4518	MGI:1333753	18571
4519	MGI:2154274	259300
4520	MGI:107384	13429
4521	MGI:98460	20964
4522	MGI:102669	16820
4523	MGI:101783	20873
4524	MGI:97813	19267
4525	MGI:3045213	279572
4526	MGI:95560	14256
4527	MGI:107684	18845
4528	MGI:102565	18988
4529	MGI:1918491	71241
4530	MGI:2653627	242523
4531	MGI:2653629	242620
4532	MGI:97511	18548
4533	MGI:107538	17059
4534	MGI:107539	80782
4535	MGI:2444710	235472
4536	MGI:1921998	74748
4537	MGI:1351314	27218
4538	MGI:2183926	102657
4539	MGI:1916433	69183
4540	MGI:2662547	243655
4541	MGI:1932915	83431
4542	MGI:1100089	21943
4543	MGI:2673064	240873
4544	MGI:1343188	22213
4545	MGI:2144842	104836
4546	MGI:2181461	243897
4547	MGI:104681	15239
4548	MGI:95558	14254
4549	MGI:1921346	74096
4550	MGI:1920972	73722
4552	MGI:88519	12961
4553	MGI:96431	15985
4554	MGI:3608325	100503041
4555	MGI:2179729	246228
4556	MGI:107184	12468
4557	MGI:2684334	240675
4558	MGI:88518	12957
4559	MGI:104744	16518
4560	MGI:106199	22340
4561	MGI:2442334	243911
4562	MGI:1921385	240880
4563	MGI:95860	14862
4564	MGI:88081	11889
4565	MGI:1916732	69482
4566	MGI:1915725	68475
4567	MGI:102509	13226
4568	MGI:2385958	235312
4569	MGI:2450757	16470
4570	MGI:1925179	77929
4571	MGI:104336	12958
4572	MGI:2153041	118446
4573	MGI:1915529	68279
4574	MGI:107476	20866
4575	MGI:3579909	239659
4576	MGI:1278342	16841
4577	MGI:1923719	76469
4578	MGI:1330841	12049
4579	MGI:2684938	225518
4580	MGI:105369	12412
4581	MGI:2443642	234700
4582	MGI:106586	18377
4583	MGI:1353605	30934
4584	MGI:1919254	56745
4585	MGI:1933972	101214
4586	MGI:1342541	22779
4587	MGI:104583	13858
4588	MGI:95880	14934
4589	MGI:2387350	227580
4590	MGI:106920	21917
4591	MGI:2148930	68468
4592	MGI:105059	22376
4593	MGI:88452	12824
4594	MGI:1859815	53381
4595	MGI:88346	12525
4596	MGI:88034	11757
4597	MGI:99523	18477
4598	MGI:1353419	30054
4599	MGI:1914779	67529
4600	MGI:88467	12842
4601	MGI:1351638	27418
4602	MGI:1276110	12738
4603	MGI:1329044	12739
4604	MGI:1276109	12737
4605	MGI:103020	20965
4606	MGI:1321393	21853
4607	MGI:1097161	12018
4608	MGI:700009	20404
4609	MGI:2443011	223697
4610	MGI:1916966	69716
4611	MGI:2687283	194908
4612	MGI:1338803	11634
4613	MGI:1916390	217845
4614	MGI:1923739	233877
4615	MGI:104793	12395
4616	MGI:1098239	16576
4617	MGI:1932136	81799
4618	MGI:1924290	77040
4619	MGI:3525078	436090
4620	MGI:1346325	23882
4621	MGI:95690	238057
4622	MGI:2146020	239555
4623	MGI:1914239	66989
4624	MGI:95484	14102
4625	MGI:1916049	68799
4626	MGI:1332659	12177
4627	MGI:2146838	106565
4628	MGI:107434	12564
4629	MGI:1915654	68404
4630	MGI:95689	242316
4631	MGI:2444879	193385
4632	MGI:1891828	56208
4633	MGI:2384826	211739
4634	MGI:2179432	105689
4635	MGI:88281	12404
4636	MGI:1858178	53376
4637	MGI:2682003	73750
4638	MGI:88275	12386
4639	MGI:109326	12176
4640	MGI:3036243	268973
4641	MGI:88224	12260
4642	MGI:98733	21819
4643	MGI:1913482	56390
4644	MGI:2441984	230654
4645	MGI:1915152	67902
4646	MGI:3032521	226359
4647	MGI:1925911	109323
4648	MGI:1919959	72709
4649	MGI:2148974	114652
4650	MGI:88462	12836
4651	MGI:1916796	69546
4652	MGI:1914265	67015
4653	MGI:1913444	66194
4654	MGI:1336894	17434
4655	MGI:88320	12481
4656	MGI:1916106	73137
4657	MGI:95719	14618
4658	MGI:1353596	30933
4659	MGI:1338041	21787
4660	MGI:1921720	74470
4661	MGI:1914318	67068
4662	MGI:1919519	72269
4663	MGI:95612	213054
4664	MGI:1889844	58911
4665	MGI:1915058	67808
4666	MGI:1924203	233545
4667	MGI:2442454	319642
4668	MGI:1929286	56332
4669	MGI:96282	15561
4670	MGI:109515	20390
4671	MGI:2180167	246703
4672	MGI:1890695	56382
4673	MGI:1914713	67463
4674	MGI:1915527	68277
4675	MGI:1194921	22137
4676	MGI:99923	16531
4677	MGI:1342328	13164
4678	MGI:109520	18472
4679	MGI:1927578	58994
4680	MGI:96250	15519
4681	MGI:1341085	13853
4682	MGI:3505790	218503
4683	MGI:106184	18148
4684	MGI:1203727	20358
4686	MGI:1298389	17474
4688	MGI:1919369	72119
4689	MGI:2139395	99412
4690	MGI:2142489	209176
4691	MGI:2442940	338365
4692	MGI:2444823	98396
4693	MGI:3045421	11732
4694	MGI:109525	22066
4695	MGI:109524	22067
4696	MGI:96623	16438
4697	MGI:96624	16440
4698	MGI:99418	16439
4699	MGI:1891693	54384
4700	MGI:1194899	19062
4701	MGI:2141867	101490
4702	MGI:1916968	69718
4703	MGI:109235	320404
4704	MGI:2442554	233011
4705	MGI:103257	16330
4706	MGI:2686961	212111
4707	MGI:1919014	71764
4708	MGI:96432	16000
4709	MGI:103232	14783
4710	MGI:97598	18753
4711	MGI:97583	18708
4712	MGI:97233	17840
4713	MGI:96435	16004
4714	MGI:96439	16010
4715	MGI:96433	16001
4716	MGI:96437	16008
4717	MGI:96436	16006
4718	MGI:96434	16002
4719	MGI:97749	268373
4720	MGI:96612	16416
4721	MGI:1915166	67916
4722	MGI:1928323	64652
4723	MGI:97464	18453
4724	MGI:105382	16776
4725	MGI:99916	16779
4726	MGI:96610	16412
4727	MGI:96608	16410
4728	MGI:96615	16420
4729	MGI:96614	16419
4730	MGI:102701	14728
4731	MGI:96605	16403
4732	MGI:96604	16402
4733	MGI:2148811	114249
4734	MGI:1098726	13731
4735	MGI:1346091	23876
4736	MGI:2147790	108101
4737	MGI:1306826	20361
4738	MGI:98747	21838
4739	MGI:88348	12527
4740	MGI:102768	17304
4741	MGI:1099832	21894
4742	MGI:96546	16178
4743	MGI:96545	16177
4744	MGI:104975	16180
4745	MGI:107420	16179
4746	MGI:2182474	266632
4747	MGI:109380	16155
4748	MGI:107426	16157
4749	MGI:96539	16159
4750	MGI:96629	16452
4751	MGI:107399	16172
4752	MGI:105383	16182
4753	MGI:96549	16184
4754	MGI:96551	16186
4755	MGI:96550	16185
4756	MGI:103060	13601
4757	MGI:3605069	237313
4758	MGI:2663588	230828
4759	MGI:2143266	213208
4760	MGI:1355318	50931
4761	MGI:2384409	246779
4762	MGI:1354171	50498
4763	MGI:96553	16188
4764	MGI:98427	17082
4765	MGI:1337026	53378
4766	MGI:105304	16194
4767	MGI:96564	16199
4768	MGI:2661187	233335
4769	MGI:1298209	330953
4770	MGI:1353562	30952
4771	MGI:3052714	404545
4772	MGI:1316732	12722
4773	MGI:2142149	101772
4774	MGI:1341818	12790
4775	MGI:1890498	94178
4776	MGI:1915420	68170
4777	MGI:107689	16568
4778	MGI:107688	16569
4779	MGI:2444853	264134
4780	MGI:107566	16579
4781	MGI:1926052	78802
4782	MGI:1341722	16511
4783	MGI:1194504	16513
4784	MGI:109322	16525
4785	MGI:1917587	70337
4786	MGI:108040	12789
4787	MGI:2686991	215210
4788	MGI:1916356	69106
4789	MGI:101849	14694
4790	MGI:1100867	11418
4791	MGI:1277959	13385
4792	MGI:3613677	243961
4793	MGI:2180216	246317
4794	MGI:2671987	210274
4795	MGI:1921763	74513
4796	MGI:1930016	58234
4797	MGI:95588	14319
4798	MGI:96757	16819
4799	MGI:1928268	64602
4800	MGI:96413	15926
4801	MGI:96414	269951
4802	MGI:2145219	105148
4803	MGI:1333764	18348
4804	MGI:1333746	18350
4805	MGI:95818	14809
4806	MGI:95815	14806
4807	MGI:95553	14246
4808	MGI:2386306	223650
4809	MGI:1096353	16548
4810	MGI:1929467	56692
4811	MGI:1913763	66513
4812	MGI:1338069	16443
4813	MGI:1915268	68018
4814	MGI:1277162	12571
4815	MGI:104558	20111
4816	MGI:1913921	66671
4817	MGI:1196377	21929
4818	MGI:1277134	18628
4819	MGI:1289308	52440
4820	MGI:2685354	235086
4821	MGI:97620	18815
4822	MGI:1354910	12703
4823	MGI:1277971	232943
4824	MGI:109564	16572
4825	MGI:1309464	19099
4826	MGI:96667	16502
4827	MGI:107953	16594
4828	MGI:98715	21821
4829	MGI:1926555	60597
4830	MGI:1918903	71653
4831	MGI:1923321	76071
4832	MGI:1098230	229841
4833	MGI:1349448	26886
4834	MGI:2138151	98256
4835	MGI:2677849	229905
4836	MGI:106013	20501
4837	MGI:2138890	241612
4838	MGI:2384916	216225
4839	MGI:3512453	239559
4840	MGI:95742	109801
4841	MGI:97613	18795
4842	MGI:1916892	69642
4843	MGI:1924303	77053
4844	MGI:1916151	215798
4845	MGI:105381	16785
4846	MGI:2137617	94242
4847	MGI:1929940	57278
4848	MGI:1888978	57764
4849	MGI:104993	16847
4850	MGI:96398	15903
4851	MGI:1913808	107045
4852	MGI:1888501	57260
4853	MGI:1309472	16995
4854	MGI:1926218	58861
4855	MGI:1346063	23887
4856	MGI:107498	17001
4857	MGI:1351901	28240
4858	MGI:95625	14408
4859	MGI:95816	14807
4860	MGI:1202301	16396
4861	MGI:1924833	77583
